schedule_id,offering_id,day_of_week,start_time,end_time,classroom
662,881,화,14:30:00,15:45:00,18210
663,882,월,09:30:00,10:45:00,17201
664,882,수,11:00:00,12:15:00,17201
665,883,월,11:00:00,12:15:00,17201
666,883,수,09:30:00,10:45:00,17201
667,884,월,09:30:00,10:45:00,18210
668,884,수,11:00:00,12:15:00,18210
669,885,월,11:00:00,12:15:00,18210
670,885,수,09:30:00,10:45:00,18210
671,890,수,16:00:00,17:15:00,18208
672,890,수,17:30:00,18:45:00,18208
673,891,월,13:00:00,14:15:00,18418
674,891,수,13:00:00,14:15:00,18418
675,892,월,14:30:00,15:45:00,18418
676,892,수,14:30:00,15:45:00,18418
677,893,월,17:30:00,18:45:00,18422
678,893,수,16:00:00,17:15:00,18422
679,894,목,13:00:00,14:15:00,18422
680,894,목,14:30:00,15:45:00,18422
681,895,월,16:00:00,17:15:00,18422
682,895,수,17:30:00,18:45:00,18422
683,896,월,17:30:00,18:45:00,18314
684,896,수,16:00:00,17:15:00,18314
685,897,월,11:00:00,12:15:00,18212
686,897,수,09:30:00,10:45:00,18212
687,898,월,09:30:00,10:45:00,18212
688,898,수,11:00:00,12:15:00,18212
689,899,화,16:00:00,17:15:00,18422
690,899,화,17:30:00,18:45:00,18422
691,900,월,13:00:00,14:15:00,18422
692,900,수,13:00:00,14:15:00,18422
693,901,화,11:00:00,12:15:00,18424
694,901,목,09:30:00,10:45:00,18424
695,902,월,16:00:00,17:15:00,18424
696,902,수,17:30:00,18:45:00,18424
697,903,월,09:30:00,10:45:00,18422
698,903,수,11:00:00,12:15:00,18422
699,904,월,11:00:00,12:15:00,18422
700,904,수,09:30:00,10:45:00,18422
701,905,월,14:30:00,15:45:00,18519
702,905,수,14:30:00,15:45:00,18519
703,906,화,09:30:00,10:45:00,18309
704,906,목,11:00:00,12:15:00,18309
705,908,화,13:00:00,14:15:00,18424
706,908,화,14:30:00,15:45:00,18424
707,909,화,13:00:00,14:15:00,18314
708,909,화,14:30:00,15:45:00,18314
709,910,화,13:00:00,14:15:00,18422
710,910,화,14:30:00,15:45:00,18422
711,911,화,13:00:00,14:15:00,18208
712,911,화,14:30:00,15:45:00,18208
713,912,화,13:00:00,14:15:00,18209
714,912,화,14:30:00,15:45:00,18209
715,913,화,13:00:00,14:15:00,18207
716,913,화,14:30:00,15:45:00,18207
717,917,월,09:30:00,10:45:00,18521
718,917,수,11:00:00,12:15:00,18521
719,918,월,11:00:00,12:15:00,18521
720,918,수,09:30:00,10:45:00,18521
721,919,월,13:00:00,14:15:00,18312
722,919,수,13:00:00,14:15:00,18312
723,920,화,09:30:00,10:45:00,18521
724,920,목,11:00:00,12:15:00,18521
725,921,화,11:00:00,12:15:00,18521
726,921,목,09:30:00,10:45:00,18521
727,922,월,13:00:00,14:15:00,18419
728,922,수,14:30:00,15:45:00,18419
729,923,월,14:30:00,15:45:00,18419
730,923,수,13:00:00,14:15:00,18419
731,925,금,09:30:00,10:45:00,18521
732,925,금,11:00:00,12:15:00,18521
733,926,화,11:00:00,12:15:00,18425
734,926,목,09:30:00,10:45:00,18425
735,927,월,09:30:00,10:45:00,18519
736,927,수,11:00:00,12:15:00,18519
737,928,월,11:00:00,12:15:00,18519
738,928,수,09:30:00,10:45:00,18519
739,929,금,13:00:00,14:15:00,18419
740,929,금,14:30:00,15:45:00,18419
741,930,화,16:00:00,17:15:00,18425
742,930,화,17:30:00,18:45:00,18425
743,931,금,16:00:00,17:15:00,18312
744,931,금,17:30:00,18:45:00,18312
745,932,금,16:00:00,17:15:00,18419
746,932,금,17:30:00,18:45:00,18419
747,933,화,16:00:00,17:15:00,18521
748,933,화,17:30:00,18:45:00,18521
749,934,화,16:00:00,17:15:00,3404
750,934,화,17:30:00,18:45:00,3404
751,939,수,13:00:00,14:15:00,3410
752,941,화,11:00:00,12:15:00,3321
753,942,월,13:00:00,14:15:00,20505
754,943,수,11:00:00,12:15:00,3321
755,944,목,13:00:00,14:15:00,20507
756,945,월,14:30:00,15:45:00,3201
757,945,수,14:30:00,15:45:00,3201
758,947,월,11:00:00,12:15:00,3321
759,1118,월,14:30:00,15:45:00,3408
760,1118,수,14:30:00,15:45:00,3408
761,1119,화,13:00:00,14:15:00,7107
762,1119,목,13:00:00,14:15:00,7107
763,1121,화,16:00:00,17:15:00,18309
764,1121,화,17:30:00,18:45:00,18309
765,1122,목,16:00:00,17:15:00,18309
766,1122,목,17:30:00,18:45:00,18309
767,1123,금,13:00:00,14:15:00,18307
768,1123,금,14:30:00,15:45:00,18307
769,1124,화,09:30:00,10:45:00,18308
770,1124,목,11:00:00,12:15:00,18308
771,1125,월,13:00:00,14:15:00,18212-1
772,1125,수,13:00:00,14:15:00,18212-1
773,1126,화,13:00:00,14:15:00,18309
774,1126,화,14:30:00,15:45:00,18309
775,1127,목,13:00:00,14:15:00,18307
776,1127,목,14:30:00,15:45:00,18307
777,1129,목,16:00:00,17:15:00,20403
778,1129,목,17:30:00,18:45:00,20403
779,1130,목,16:00:00,17:15:00,20502
780,1130,목,17:30:00,18:45:00,20502
781,1131,목,16:00:00,17:15:00,20505
782,1131,목,17:30:00,18:45:00,20505
783,1132,월,16:00:00,17:15:00,7107
784,1132,수,17:30:00,18:45:00,7107
785,1133,월,17:30:00,18:45:00,7107
786,1133,수,16:00:00,17:15:00,7107
787,1134,월,17:30:00,18:45:00,7106
788,1134,수,16:00:00,17:15:00,7106
789,1135,월,17:30:00,18:45:00,20306
790,1135,수,16:00:00,17:15:00,20306
791,1136,월,17:30:00,18:45:00,20308
792,1136,수,16:00:00,17:15:00,20308
793,1137,월,16:00:00,17:15:00,20308
794,1137,수,17:30:00,18:45:00,20308
795,1138,월,16:00:00,17:15:00,18520
796,1138,수,17:30:00,18:45:00,18520
797,1139,월,14:30:00,15:45:00,10203
798,1139,수,14:30:00,15:45:00,10203
799,1140,화,09:30:00,12:10:00,2206
800,1142,금,09:30:00,10:45:00,20403
801,1142,금,11:00:00,12:15:00,20403
802,1143,월,13:00:00,14:15:00,20403
803,1143,수,13:00:00,14:15:00,20403
804,1144,수,11:00:00,12:15:00,20403
805,1147,화,16:00:00,17:15:00,20403
806,1147,화,17:30:00,18:45:00,20403
807,1148,월,14:30:00,15:45:00,20403
808,1148,수,14:30:00,15:45:00,20403
809,1149,화,14:30:00,15:45:00,20403
810,1150,화,11:00:00,12:15:00,20403
811,1151,수,14:30:00,15:45:00,20502
812,1152,목,13:00:00,14:15:00,18308
813,1152,목,14:30:00,15:45:00,18308
814,1153,월,11:00:00,12:15:00,20403
815,1153,수,09:30:00,10:45:00,20403
816,1154,화,13:00:00,14:15:00,20403
817,1156,월,14:30:00,15:45:00,18101
818,1156,수,14:30:00,15:45:00,18101
819,1157,목,13:00:00,14:15:00,18211-1
820,1157,목,14:30:00,15:45:00,18211-1
821,1158,수,11:00:00,12:40:00,20405
822,1159,월,13:00:00,14:15:00,20405
823,1159,수,13:00:00,14:15:00,20405
824,1160,화,11:00:00,12:15:00,20405
825,1160,목,09:30:00,10:45:00,20405
826,1161,화,16:00:00,17:15:00,20405
827,1161,화,17:30:00,18:45:00,20405
828,1162,화,13:00:00,14:15:00,18211-1
829,1162,화,14:30:00,15:45:00,18211-1
830,1163,화,09:30:00,10:45:00,20405
831,1163,목,11:00:00,12:15:00,20405
832,1164,화,16:00:00,17:15:00,18211-1
833,1164,화,17:30:00,18:45:00,18211-1
834,1165,월,13:00:00,14:15:00,18101
835,1165,수,13:00:00,14:15:00,18101
836,1166,월,11:00:00,12:15:00,20405
837,1166,수,09:30:00,10:45:00,20405
838,1167,화,13:00:00,14:15:00,20405
839,1167,화,14:30:00,15:45:00,20405
840,1168,목,16:00:00,17:15:00,18211-1
841,1168,목,17:30:00,18:45:00,18211-1
842,1170,월,16:00:00,17:15:00,18212-1
843,1170,수,17:30:00,18:45:00,18212-1
844,1171,월,14:30:00,15:45:00,18212-1
845,1171,수,14:30:00,15:45:00,18212-1
846,1172,월,16:00:00,17:15:00,20401
847,1172,수,17:30:00,18:45:00,20401
848,1173,화,09:30:00,10:45:00,20308
849,1173,목,11:00:00,12:15:00,20308
850,1174,금,13:00:00,14:15:00,20308
851,1174,금,14:30:00,15:45:00,20308
852,1175,목,16:00:00,17:15:00,20308
853,1175,목,17:30:00,18:45:00,20308
854,1176,화,11:00:00,12:15:00,20308
855,1176,목,09:30:00,10:45:00,20308
856,1177,월,09:30:00,10:45:00,20308
857,1177,수,11:00:00,12:15:00,20308
858,1178,화,13:00:00,14:15:00,20308
859,1178,화,14:30:00,15:45:00,20308
860,1179,금,16:00:00,17:15:00,20308
861,1179,금,17:30:00,18:45:00,20308
862,1180,월,17:30:00,18:45:00,20401
863,1180,수,16:00:00,17:15:00,20401
864,1181,화,16:00:00,17:15:00,20308
865,1181,화,17:30:00,18:45:00,20308
866,1182,월,11:00:00,12:15:00,20308
867,1182,수,09:30:00,10:45:00,20308
868,1183,월,14:30:00,15:45:00,20308
869,1183,수,14:30:00,15:45:00,20308
870,1184,월,13:00:00,14:15:00,20308
871,1184,수,13:00:00,14:15:00,20308
872,1186,금,09:30:00,10:45:00,20401
873,1186,금,11:00:00,12:15:00,20401
874,1187,목,13:00:00,14:15:00,20401
875,1187,목,14:30:00,15:45:00,20401
876,1188,목,13:00:00,14:15:00,20308
877,1188,목,14:30:00,15:45:00,20308
878,1189,화,11:00:00,12:40:00,20401
879,1190,화,11:00:00,12:15:00,3203
880,1190,목,09:30:00,10:45:00,3203
881,1191,월,13:00:00,14:15:00,3203
882,1191,수,13:00:00,14:15:00,3203
883,1192,화,13:00:00,14:15:00,20401
884,1192,화,14:30:00,15:45:00,20401
885,1193,화,16:00:00,17:15:00,3321
886,1193,화,17:30:00,18:45:00,3321
887,1194,월,14:30:00,15:45:00,20301
888,1194,수,14:30:00,15:45:00,20301
889,1195,월,11:00:00,12:15:00,3506
890,1195,수,09:30:00,10:45:00,3506
891,1196,월,13:00:00,14:15:00,3308
892,1196,수,13:00:00,14:15:00,3308
893,1197,월,14:30:00,15:45:00,3308
894,1197,수,14:30:00,15:45:00,3308
895,1198,화,09:30:00,10:45:00,20306
896,1198,목,11:00:00,12:15:00,20306
897,1200,화,13:00:00,14:15:00,3407
898,1200,화,14:30:00,15:45:00,3407
899,1201,화,16:00:00,17:15:00,20401
900,1201,화,17:30:00,18:45:00,20401
901,1202,월,09:30:00,10:45:00,3506
902,1202,수,11:00:00,12:15:00,3506
903,1203,월,16:00:00,17:15:00,20402
904,1203,수,17:30:00,18:45:00,20402
905,1204,월,17:30:00,18:45:00,20402
906,1204,수,16:00:00,17:15:00,20402
907,1205,월,09:30:00,10:45:00,20402
908,1205,수,11:00:00,12:15:00,20402
909,1206,월,11:00:00,12:15:00,20402
910,1206,수,09:30:00,10:45:00,20402
911,1207,목,13:00:00,14:15:00,20402
912,1207,목,14:30:00,15:45:00,20402
913,1208,금,09:30:00,10:45:00,18212
914,1208,금,11:00:00,12:15:00,18212
915,1209,목,16:00:00,17:15:00,20402
916,1209,목,17:30:00,18:45:00,20402
917,1210,목,13:00:00,14:15:00,18211
918,1210,목,14:30:00,15:45:00,18211
919,1211,화,13:00:00,14:15:00,20402
920,1211,화,14:30:00,15:45:00,20402
921,1212,화,16:00:00,17:15:00,20402
922,1212,화,17:30:00,18:45:00,20402
923,1213,금,16:00:00,17:15:00,20402
924,1213,금,17:30:00,18:45:00,20402
925,1214,화,09:30:00,10:45:00,20402
926,1214,목,11:00:00,12:15:00,20402
927,1215,화,11:00:00,12:15:00,20402
928,1215,목,09:30:00,10:45:00,20402
929,1217,월,13:00:00,14:15:00,20402
930,1217,수,13:00:00,14:15:00,20402
931,1218,금,14:30:00,15:20:00,20402
932,1219,금,13:00:00,13:50:00,20402
933,1220,월,14:30:00,15:45:00,18110
934,1220,수,14:30:00,15:45:00,18110
935,1222,월,13:00:00,14:15:00,18110
936,1222,수,13:00:00,14:15:00,18110
937,1223,화,11:00:00,12:15:00,18110
938,1223,목,09:30:00,10:45:00,18110
939,1224,월,17:30:00,18:45:00,18110
940,1224,수,16:00:00,17:15:00,18110
941,1225,월,13:00:00,14:15:00,7107
942,1225,수,13:00:00,14:15:00,7107
943,1226,목,11:00:00,12:15:00,7107
944,1227,목,13:00:00,14:15:00,7203
945,1228,수,16:00:00,17:15:00,7103
946,1230,목,16:00:00,17:15:00,7107
947,1230,목,17:30:00,18:45:00,7107
948,1231,화,16:00:00,17:15:00,7107
949,1231,화,17:30:00,18:45:00,7107
950,1232,월,09:30:00,10:45:00,7107
951,1232,수,11:00:00,12:15:00,7107
952,1233,화,14:30:00,15:45:00,7107
953,1233,목,14:30:00,15:45:00,7107
954,1234,월,11:00:00,12:15:00,18105
955,1234,수,09:30:00,10:45:00,18105
956,1235,화,13:00:00,14:15:00,18105
957,1235,화,14:30:00,15:45:00,18105
958,1236,월,11:00:00,12:15:00,18211
959,1236,수,09:30:00,10:45:00,18211
960,1237,월,13:00:00,14:15:00,18105
961,1237,수,13:00:00,14:15:00,18105
962,1238,화,16:00:00,17:15:00,18105
963,1238,화,17:30:00,18:45:00,18105
964,1239,월,13:00:00,14:15:00,18310
965,1239,수,13:00:00,14:15:00,18310
966,1240,목,13:00:00,14:15:00,18420
967,1240,목,14:30:00,15:45:00,18420
968,1241,금,09:30:00,10:45:00,18105
969,1241,금,11:00:00,12:15:00,18105
970,1242,화,11:00:00,12:40:00,18105
971,1243,화,11:00:00,12:40:00,18212
972,1244,월,16:00:00,17:15:00,18105
973,1244,수,17:30:00,18:45:00,18105
974,1245,월,14:30:00,15:45:00,18212
975,1245,수,14:30:00,15:45:00,18212
976,1246,화,13:00:00,14:15:00,18519
977,1246,화,14:30:00,15:45:00,18519
978,1247,금,13:00:00,14:15:00,18105
979,1247,금,14:30:00,15:45:00,18105
980,1248,목,13:00:00,14:15:00,18105
981,1248,목,14:30:00,15:45:00,18105
982,1249,목,16:00:00,17:15:00,18105
983,1249,목,17:30:00,18:45:00,18105
984,1250,화,16:00:00,17:15:00,18212
985,1250,화,17:30:00,18:45:00,18212
986,1251,수,11:00:00,12:40:00,18105
987,1252,월,14:30:00,15:45:00,18310
988,1252,수,14:30:00,15:45:00,18310
989,1254,목,16:00:00,17:15:00,20301
990,1254,목,17:30:00,18:45:00,20301
991,1255,화,16:00:00,17:15:00,20301
992,1255,화,17:30:00,18:45:00,20301
993,1256,월,16:00:00,17:15:00,7103
994,1256,수,17:30:00,18:45:00,7103
995,1257,화,09:30:00,10:45:00,20501
996,1257,목,11:00:00,12:15:00,20501
997,1258,화,16:00:00,17:15:00,7103
998,1258,화,17:30:00,18:45:00,7103
999,1259,목,16:00:00,17:15:00,7103
1000,1259,목,17:30:00,18:45:00,7103
1001,1260,월,16:00:00,17:15:00,20501
1002,1260,수,17:30:00,18:45:00,20501
1003,1261,월,17:30:00,18:45:00,20501
1004,1261,수,16:00:00,17:15:00,20501
1005,1262,월,11:00:00,12:15:00,20501
1006,1262,수,09:30:00,10:45:00,20501
1007,1263,목,16:00:00,17:15:00,20501
1008,1263,목,17:30:00,18:45:00,20501
1009,1264,화,11:00:00,12:40:00,20501
1010,1265,화,11:00:00,12:40:00,20301
1011,1266,화,13:00:00,14:15:00,20501
1012,1266,목,13:00:00,14:15:00,20501
1013,1267,월,13:00:00,14:15:00,20501
1014,1267,수,13:00:00,14:15:00,20501
1015,1268,월,13:00:00,14:15:00,20502
1016,1268,수,13:00:00,14:15:00,20502
1017,1269,월,14:30:00,15:45:00,20501
1018,1269,수,14:30:00,15:45:00,20501
1019,1271,월,13:00:00,14:15:00,18420-1
1020,1271,수,13:00:00,14:15:00,18420-1
1021,1272,화,09:30:00,10:45:00,7103
1022,1272,목,11:00:00,12:15:00,7103
1023,1273,화,11:00:00,12:15:00,7103
1024,1273,목,09:30:00,10:45:00,7103
1025,1274,금,09:30:00,10:45:00,7103
1026,1274,금,11:00:00,12:15:00,7103
1027,1275,월,14:30:00,15:45:00,7103
1028,1275,수,14:30:00,15:45:00,7103
1029,1276,금,13:00:00,14:15:00,18519
1030,1276,금,14:30:00,15:45:00,18519
1031,1277,월,11:00:00,12:15:00,7103
1032,1277,수,09:30:00,10:45:00,7103
1033,1278,월,09:30:00,10:45:00,7103
1034,1278,수,11:00:00,12:15:00,7103
1035,1279,금,13:00:00,14:15:00,18520
1036,1279,금,14:30:00,15:45:00,18520
1037,1280,월,17:30:00,18:45:00,7104
1038,1280,수,16:00:00,17:15:00,7104
1039,1281,월,13:00:00,14:15:00,7103
1040,1281,수,13:00:00,14:15:00,7103
1041,1283,월,14:30:00,15:45:00,18420-1
1042,1283,수,14:30:00,15:45:00,18420-1
1043,1284,화,16:00:00,17:15:00,7104
1044,1284,화,17:30:00,18:45:00,7104
1045,1285,월,11:00:00,12:15:00,7104
1046,1285,수,09:30:00,10:45:00,7104
1047,1286,목,16:00:00,17:15:00,7104
1048,1286,목,17:30:00,18:45:00,7104
1049,1287,화,09:30:00,10:45:00,18211
1050,1287,목,11:00:00,12:15:00,18211
1051,1288,화,11:00:00,12:15:00,18211
1052,1288,목,09:30:00,10:45:00,18211
1053,1289,월,09:30:00,10:45:00,7104
1054,1289,수,11:00:00,12:15:00,7104
1055,1290,월,14:30:00,15:45:00,7104
1056,1290,수,14:30:00,15:45:00,7104
1057,1291,월,11:00:00,12:15:00,3206
1058,1291,수,09:30:00,10:45:00,3206
1059,1292,금,13:00:00,14:15:00,7104
1060,1292,금,14:30:00,15:45:00,7104
1061,1293,목,13:00:00,14:15:00,7104
1062,1293,목,14:30:00,15:45:00,7104
1063,1294,금,09:30:00,10:45:00,20301
1064,1294,금,11:00:00,12:15:00,20301
1065,1296,화,16:00:00,17:15:00,20506
1066,1296,화,17:30:00,18:45:00,20506
1067,1297,월,13:00:00,14:15:00,7104
1068,1297,수,13:00:00,14:15:00,7104
1069,1298,금,09:30:00,10:45:00,7104
1070,1298,금,11:00:00,12:15:00,7104
1071,1299,월,09:30:00,10:45:00,20301
1072,1299,수,11:00:00,12:15:00,20301
1073,1300,화,09:30:00,10:45:00,20404
1074,1300,목,11:00:00,12:15:00,20404
1075,1301,월,11:00:00,12:15:00,20502
1076,1301,수,09:30:00,10:45:00,20502
1077,1302,화,13:00:00,14:15:00,20301
1078,1302,목,13:00:00,14:15:00,20301
1079,1303,월,13:00:00,14:15:00,20301
1080,1303,수,13:00:00,14:15:00,20301
1081,1304,화,14:30:00,15:45:00,20301
1082,1304,목,14:30:00,15:45:00,20301
1083,1305,월,14:30:00,15:45:00,20404
1084,1305,수,14:30:00,15:45:00,20404
1085,1306,월,16:00:00,17:15:00,20301
1086,1306,수,17:30:00,18:45:00,20301
1087,1308,목,16:00:00,17:15:00,7108
1088,1308,목,17:30:00,18:45:00,7108
1089,1309,월,17:30:00,18:45:00,20301
1090,1309,수,16:00:00,17:15:00,20301
1091,1310,월,16:00:00,17:15:00,20507
1092,1310,수,17:30:00,18:45:00,20507
1093,1311,월,17:30:00,18:45:00,20507
1094,1311,수,16:00:00,17:15:00,20507
1095,1312,월,11:00:00,12:15:00,20507
1096,1312,수,09:30:00,10:45:00,20507
1097,1313,목,13:00:00,14:15:00,20403
1098,1313,목,14:30:00,15:45:00,20403
1099,1314,월,14:30:00,15:45:00,3423
1100,1314,수,14:30:00,15:45:00,3423
1101,1315,월,13:00:00,14:15:00,20306
1102,1315,수,13:00:00,14:15:00,20306
1103,1316,금,13:00:00,14:15:00,20306
1104,1316,금,14:30:00,15:45:00,20306
1105,1317,월,16:00:00,17:15:00,20306
1106,1317,수,17:30:00,18:45:00,20306
1107,1318,화,13:00:00,14:15:00,20507
1108,1318,화,14:30:00,15:45:00,20507
1109,1319,목,16:00:00,17:15:00,20306
1110,1319,목,17:30:00,18:45:00,20306
1111,1320,월,13:00:00,14:15:00,20507
1112,1320,수,13:00:00,14:15:00,20507
1113,1321,금,09:30:00,10:45:00,20306
1114,1321,금,11:00:00,12:15:00,20306
1115,1322,월,14:30:00,15:45:00,20507
1116,1322,수,14:30:00,15:45:00,20507
1117,1323,목,13:00:00,14:15:00,3203
1118,1323,목,14:30:00,15:45:00,3203
1119,1324,월,09:30:00,10:45:00,20502
1120,1324,수,11:00:00,12:15:00,20502
1121,1326,화,13:00:00,14:15:00,20306
1122,1326,화,14:30:00,15:45:00,20306
1123,1327,목,13:00:00,14:15:00,20306
1124,1327,목,14:30:00,15:45:00,20306
1125,1328,화,13:00:00,14:15:00,3321
1126,1328,화,14:30:00,15:45:00,3321
1127,1329,목,16:00:00,17:15:00,20404
1128,1329,목,17:30:00,18:45:00,20404
1129,1330,화,16:00:00,17:15:00,20404
1130,1330,화,17:30:00,18:45:00,20404
1131,1331,월,11:00:00,12:15:00,3505
1132,1331,수,09:30:00,10:45:00,3505
1133,1332,화,16:00:00,17:15:00,20501
1134,1332,화,17:30:00,18:45:00,20501
1135,1333,월,14:30:00,15:45:00,20306
1136,1333,수,14:30:00,15:45:00,20306
1137,1335,화,09:30:00,10:45:00,3404
1138,1335,목,11:00:00,12:15:00,3404
1139,1336,월,11:00:00,12:15:00,20404
1140,1336,수,09:30:00,10:45:00,20404
1141,1337,화,11:00:00,12:15:00,20507
1142,1337,목,09:30:00,10:45:00,20507
1143,1338,화,16:00:00,17:15:00,20507
1144,1338,화,17:30:00,18:45:00,20507
1145,1339,월,16:00:00,17:15:00,7215
1146,1339,수,17:30:00,18:45:00,7215
1147,1340,화,13:00:00,14:15:00,7108
1148,1340,화,14:30:00,15:45:00,7108
1149,1341,월,16:00:00,16:50:00,8101
1150,1342,월,09:30:00,10:45:00,20306
1151,1342,수,11:00:00,12:15:00,20306
1152,1343,월,13:00:00,14:15:00,20404
1153,1343,수,13:00:00,14:15:00,20404
1154,1344,화,13:00:00,14:15:00,3404
1155,1344,화,14:30:00,15:45:00,3404
1156,1345,금,13:00:00,14:15:00,7108
1157,1345,금,14:30:00,15:45:00,7108
1158,1346,목,13:00:00,14:15:00,20404
1159,1346,목,14:30:00,15:45:00,20404
1160,1347,화,09:30:00,10:45:00,18307
1161,1347,목,11:00:00,12:15:00,18307
1162,1348,목,13:00:00,14:15:00,3404
1163,1348,목,14:30:00,15:45:00,3404
1164,1349,화,16:00:00,17:15:00,18103
1165,1349,화,17:30:00,18:45:00,18103
1166,1350,화,16:00:00,17:15:00,7305
1167,1350,화,17:30:00,18:45:00,7305
1168,1351,금,09:30:00,10:45:00,3203
1169,1351,금,11:00:00,12:15:00,3203
1170,1352,월,16:00:00,17:15:00,18103
1171,1352,수,17:30:00,18:45:00,18103
1172,1353,화,16:00:00,17:15:00,18102
1173,1353,화,17:30:00,18:45:00,18102
1174,1354,월,17:30:00,18:45:00,18103
1175,1354,수,16:00:00,17:15:00,18103
1176,1355,화,16:00:00,17:15:00,18310
1177,1355,화,17:30:00,18:45:00,18310
1178,1356,목,16:00:00,17:15:00,18311
1179,1356,목,17:30:00,18:45:00,18311
1180,1357,금,09:30:00,10:45:00,18311
1181,1357,금,11:00:00,12:15:00,18311
1182,1358,월,13:00:00,14:15:00,18311
1183,1358,수,13:00:00,14:15:00,18311
1184,1359,월,14:30:00,15:45:00,18420
1185,1359,수,14:30:00,15:45:00,18420
1186,1360,월,13:00:00,14:15:00,18212
1187,1360,수,13:00:00,14:15:00,18212
1188,1361,월,09:30:00,10:45:00,18311
1189,1361,수,11:00:00,12:15:00,18311
1190,1362,월,11:00:00,12:15:00,18311
1191,1362,수,09:30:00,10:45:00,18311
1192,1363,화,11:00:00,12:15:00,18307
1193,1363,목,09:30:00,10:45:00,18307
1194,1364,화,16:00:00,17:15:00,18104
1195,1364,화,17:30:00,18:45:00,18104
1196,1365,금,13:00:00,14:15:00,3423
1197,1365,금,14:30:00,15:45:00,3423
1198,1366,월,13:00:00,14:15:00,18211-1
1199,1366,수,13:00:00,14:15:00,18211-1
1200,1367,월,14:30:00,15:45:00,18211-1
1201,1367,수,14:30:00,15:45:00,18211-1
1202,1368,화,13:00:00,14:15:00,18311
1203,1368,화,14:30:00,15:45:00,18311
1204,1369,월,14:30:00,15:45:00,3404
1205,1369,수,14:30:00,15:45:00,3404
1206,1370,월,14:30:00,15:45:00,18311
1207,1370,수,14:30:00,15:45:00,18311
1208,1372,목,16:00:00,17:15:00,18104
1209,1372,목,17:30:00,18:45:00,18104
1210,1373,금,13:00:00,14:15:00,3203
1211,1373,금,14:30:00,15:45:00,3203
1212,1374,금,09:30:00,10:45:00,20402
1213,1374,금,11:00:00,12:15:00,20402
1214,1376,화,09:30:00,10:45:00,7301
1215,1376,목,11:00:00,12:15:00,7301
1216,1377,월,17:30:00,18:45:00,7108
1217,1377,수,16:00:00,17:15:00,7108
1218,1378,월,09:30:00,10:45:00,3423
1219,1378,수,11:00:00,12:15:00,3423
1220,1379,월,11:00:00,12:15:00,7108
1221,1379,수,09:30:00,10:45:00,7108
1222,1380,월,13:00:00,14:15:00,7108
1223,1380,수,13:00:00,14:15:00,7108
1224,1381,월,14:30:00,15:45:00,7108
1225,1381,수,14:30:00,15:45:00,7108
1226,1382,화,13:00:00,14:15:00,7301
1227,1382,목,13:00:00,14:15:00,7301
1228,1383,화,11:00:00,12:15:00,7305
1229,1383,목,09:30:00,10:45:00,7305
1230,1384,목,13:00:00,14:15:00,7305
1231,1384,목,14:30:00,15:45:00,7305
1232,1386,화,09:30:00,10:45:00,7305
1233,1386,목,11:00:00,12:15:00,7305
1234,1387,화,14:30:00,15:20:00,7305
1235,1388,화,11:00:00,12:15:00,18106
1236,1388,목,09:30:00,10:45:00,18106
1237,1389,화,16:00:00,17:15:00,18307
1238,1389,화,17:30:00,18:45:00,18307
1239,1390,목,16:00:00,17:15:00,3404
1240,1390,목,17:30:00,18:45:00,3404
1241,1391,월,11:00:00,12:15:00,7105
